timestamp,meter_reading,air_temperature,dew_temperature,sea_level_pressure,wind_speed,cloud_coverage
2016-08-04 18:00:00,5571.77,25.0,23.3,1017.6,7.7,8.0
2016-08-04 19:00:00,4643.14,25.0,23.9,1017.1,1.5,8.0
2016-08-04 20:00:00,5107.45,26.1,23.9,1017.1,4.1,8.0
2016-08-04 21:00:00,4980.82,25.6,23.3,1016.8,3.6,8.0
2016-08-04 22:00:00,3587.88,26.1,23.3,1015.9,3.6,8.0
2016-08-04 23:00:00,1350.73,25.6,23.3,1015.9,4.1,8.0
2016-08-05 00:00:00,1097.47,25.6,23.3,1016.1,1.5,6.0
2016-08-05 01:00:00,886.418,25.6,22.8,1016.0,1.5,6.0
2016-08-05 02:00:00,886.418,25.6,23.3,1016.4,0.0,6.0
2016-08-05 03:00:00,844.207,24.4,22.8,1016.9,1.5,4.0
2016-08-05 04:00:00,1266.31,24.4,23.3,1017.0,1.5,4.0
2016-08-05 05:00:00,2068.31,24.4,22.8,1017.0,0.0,4.0
2016-08-05 06:00:00,4094.4,23.9,22.8,1016.7,0.0,2.0
2016-08-05 07:00:00,5656.19,23.3,22.8,1015.9,1.5,4.0
2016-08-05 08:00:00,5740.61,23.9,22.8,1015.5,0.0,2.0
2016-08-05 09:00:00,6162.71,23.9,22.8,1015.7,2.1,2.0
2016-08-05 10:00:00,5867.24,23.9,22.8,1016.1,2.1,2.0
2016-08-05 11:00:00,5698.4,23.9,22.8,1016.7,2.1,2.0
2016-08-05 12:00:00,5529.56,25.0,23.9,1016.9,1.5,2.0
2016-08-05 13:00:00,5613.98,26.7,23.9,1016.9,3.1,2.0
2016-08-05 14:00:00,5698.4,28.9,23.3,1017.0,4.6,4.0
2016-08-05 15:00:00,6289.34,30.0,21.7,1017.2,5.7,4.0
2016-08-05 16:00:00,5867.24,31.1,22.2,1017.3,3.6,4.0
2016-08-05 17:00:00,5698.4,31.7,21.1,1016.8,4.6,4.0
2016-08-05 18:00:00,5445.14,32.8,21.7,1016.3,4.6,6.0
2016-08-05 19:00:00,5191.87,33.3,21.1,1015.6,6.2,4.0
2016-08-05 20:00:00,5023.03,33.3,20.6,1015.4,4.1,4.0
2016-08-05 21:00:00,4516.51,29.4,22.2,1015.6,9.3,4.0
2016-08-05 22:00:00,3419.04,27.8,22.2,1015.8,4.6,4.0
2016-08-05 23:00:00,759.7860000000001,27.2,23.3,1015.1,3.1,4.0
2016-08-06 00:00:00,1561.78,26.7,22.2,1015.7,2.6,6.0
2016-08-06 01:00:00,1646.2,26.1,22.2,1015.8,0.0,6.0
2016-08-06 02:00:00,1392.94,25.0,22.8,1016.4,1.5,6.0
2016-08-06 03:00:00,886.418,25.6,22.2,1016.5,0.0,6.0
2016-08-06 04:00:00,928.628,25.6,22.2,1016.6,0.0,6.0
2016-08-06 05:00:00,928.628,25.0,22.8,1016.4,0.0,6.0
2016-08-06 06:00:00,4769.77,24.4,22.8,1016.1,2.1,6.0
2016-08-06 07:00:00,5825.03,24.4,22.8,1015.7,0.0,6.0
2016-08-06 08:00:00,5782.82,24.4,22.8,1015.4,0.0,6.0
2016-08-06 09:00:00,5445.14,24.4,22.8,1015.2,0.0,6.0
2016-08-06 10:00:00,5782.82,24.4,22.8,1015.3,1.5,6.0
2016-08-06 11:00:00,4811.98,24.4,22.8,1015.7,1.5,6.0
2016-08-06 12:00:00,5740.61,25.0,23.9,1016.2,2.6,8.0
2016-08-06 13:00:00,5529.56,26.7,23.9,1016.3,4.1,8.0
2016-08-06 14:00:00,5571.77,28.3,23.3,1016.4,3.6,8.0
2016-08-06 15:00:00,5529.56,30.6,23.9,1016.2,5.1,8.0
2016-08-06 16:00:00,5529.56,31.1,22.8,1016.0,6.7,8.0
2016-08-06 17:00:00,5149.66,32.2,22.8,1015.7,5.1,8.0
2016-08-06 18:00:00,5149.66,31.7,22.2,1015.5,6.2,8.0
2016-08-06 19:00:00,4558.72,31.7,21.1,1014.7,5.7,8.0
2016-08-06 20:00:00,4347.67,31.7,22.2,1014.5,4.1,8.0
2016-08-06 21:00:00,4643.14,31.1,22.2,1014.5,4.6,8.0
2016-08-06 22:00:00,3334.62,28.3,20.6,1014.9,5.7,8.0
2016-08-06 23:00:00,1013.05,27.2,21.7,1014.6,4.6,8.0
2016-08-07 00:00:00,1392.94,26.7,21.7,1014.4,1.5,6.0
2016-08-07 01:00:00,1435.15,26.1,21.7,1014.5,0.0,6.0
2016-08-07 02:00:00,1688.41,25.0,22.2,1015.0,2.1,6.0
2016-08-07 03:00:00,1646.2,24.4,22.2,1015.6,2.1,6.0
2016-08-07 04:00:00,1772.84,24.4,22.2,1015.2,1.5,6.0
2016-08-07 05:00:00,1730.62,23.9,22.2,1015.2,1.5,6.0
2016-08-07 06:00:00,4558.72,24.4,22.8,1014.8,2.6,8.0
2016-08-07 07:00:00,5951.66,25.0,23.3,1014.3,3.1,8.0
2016-08-07 08:00:00,5867.24,25.0,23.3,1014.0,3.6,8.0
2016-08-07 09:00:00,5740.61,24.4,23.3,1014.0,3.1,8.0
2016-08-07 10:00:00,5993.87,24.4,23.3,1014.2,3.1,8.0
2016-08-07 11:00:00,5825.03,25.0,23.3,1014.5,3.1,8.0
2016-08-07 12:00:00,5318.51,26.1,23.9,1014.8,4.6,6.0
2016-08-07 13:00:00,5276.29,26.7,24.4,1014.9,4.1,6.0
2016-08-07 14:00:00,5065.24,27.8,24.4,1015.0,5.1,6.0
2016-08-07 15:00:00,5107.45,30.6,23.3,1014.4,7.7,6.0
2016-08-07 16:00:00,4769.77,32.2,22.2,1014.6,7.2,6.0
2016-08-07 17:00:00,4854.19,25.6,22.2,1015.4,5.7,6.0
2016-08-07 18:00:00,5191.87,24.4,22.8,1015.8,4.6,8.0
2016-08-07 19:00:00,5191.87,25.6,22.2,1015.1,4.6,8.0
2016-08-07 20:00:00,4685.35,27.2,22.8,1014.3,3.6,8.0
2016-08-07 21:00:00,3714.51,29.4,22.2,1013.9,6.7,8.0
2016-08-07 22:00:00,3503.46,28.9,21.1,1013.1,5.1,8.0
2016-08-07 23:00:00,1266.31,28.3,21.7,1013.4,5.7,8.0
2016-08-08 00:00:00,1477.36,27.2,20.6,1013.9,5.1,6.0
2016-08-08 01:00:00,1519.57,26.1,20.6,1014.9,4.6,6.0
2016-08-08 02:00:00,1561.78,26.1,21.7,1014.9,6.7,6.0
2016-08-08 03:00:00,1477.36,25.6,21.1,1014.4,4.1,6.0
2016-08-08 04:00:00,1646.2,25.0,21.7,1014.6,3.6,6.0
2016-08-08 05:00:00,1603.99,23.9,21.7,1014.6,3.1,4.0
2016-08-08 06:00:00,4263.25,23.9,21.7,1014.5,2.6,6.0
2016-08-08 07:00:00,5529.56,24.4,22.2,1014.2,3.6,6.0
2016-08-08 08:00:00,5191.87,23.9,22.2,1013.9,2.6,6.0
2016-08-08 09:00:00,5191.87,23.9,21.7,1013.7,3.6,6.0
2016-08-08 10:00:00,5276.29,24.4,22.2,1014.0,3.1,6.0
2016-08-08 11:00:00,5613.98,24.4,22.8,1014.4,1.5,6.0
2016-08-08 12:00:00,5234.08,24.4,22.8,1014.8,2.6,6.0
2016-08-08 13:00:00,4896.4,25.6,22.8,1015.5,3.1,6.0
2016-08-08 14:00:00,4896.4,26.7,23.3,1015.5,3.6,6.0
2016-08-08 15:00:00,5149.66,28.3,23.9,1015.2,4.6,6.0
2016-08-08 16:00:00,5318.51,25.0,22.8,1015.3,3.6,6.0
2016-08-08 17:00:00,4558.72,24.4,22.8,1015.8,2.1,6.0
2016-08-08 18:00:00,4854.19,25.0,23.3,1015.9,4.1,6.0
2016-08-08 19:00:00,4685.35,25.0,23.3,1015.2,3.6,6.0
2016-08-08 20:00:00,4347.67,25.6,23.3,1014.7,6.2,6.0
2016-08-08 21:00:00,4263.25,26.7,23.3,1014.8,4.6,6.0
2016-08-08 22:00:00,3292.41,26.1,22.8,1014.9,4.1,6.0
2016-08-08 23:00:00,1055.26,26.7,22.8,1014.6,6.2,6.0
2016-08-09 00:00:00,1392.94,25.0,22.2,1014.7,4.6,6.0
2016-08-09 01:00:00,1519.57,24.4,22.2,1014.7,3.1,6.0
2016-08-09 02:00:00,1519.57,24.4,22.8,1015.3,4.1,6.0
2016-08-09 03:00:00,1603.99,24.4,22.8,1016.0,3.6,6.0
2016-08-09 04:00:00,1730.62,24.4,22.8,1016.1,3.1,6.0
2016-08-09 05:00:00,1561.78,24.4,22.8,1016.4,3.6,6.0
2016-08-09 06:00:00,3883.35,24.4,22.2,1016.2,4.1,6.0
2016-08-09 07:00:00,5402.93,24.4,22.2,1015.9,2.6,6.0
2016-08-09 08:00:00,5318.51,23.9,22.2,1015.2,2.6,4.0
2016-08-09 09:00:00,5445.14,23.9,21.7,1015.2,2.1,4.0
2016-08-09 10:00:00,5360.72,24.4,21.7,1015.4,0.0,4.0
2016-08-09 11:00:00,5740.61,24.4,22.8,1016.1,0.0,4.0
2016-08-09 12:00:00,5402.93,24.4,22.8,1016.7,1.5,8.0
2016-08-09 13:00:00,5825.03,25.6,23.9,1017.1,3.6,8.0
2016-08-09 14:00:00,5740.61,26.1,23.9,1017.7,2.6,8.0
2016-08-09 15:00:00,5993.87,27.2,23.9,1018.0,4.6,8.0
2016-08-09 16:00:00,5191.87,29.4,23.9,1018.3,3.1,8.0
2016-08-09 17:00:00,5276.29,30.0,23.3,1017.8,4.6,8.0
2016-08-09 18:00:00,4811.98,31.1,22.8,1017.2,4.1,6.0
2016-08-09 19:00:00,4600.93,31.7,21.7,1016.9,5.1,6.0
2016-08-09 20:00:00,4136.61,28.3,21.1,1016.8,10.8,6.0
2016-08-09 21:00:00,4347.67,26.1,22.2,1016.3,2.1,6.0
2016-08-09 22:00:00,2828.09,27.8,22.8,1016.8,2.1,6.0
2016-08-09 23:00:00,1266.31,26.7,23.3,1018.2,4.6,6.0
2016-08-10 00:00:00,1519.57,25.0,22.8,1018.5,3.6,8.0
2016-08-10 01:00:00,1646.2,23.9,22.2,1018.7,4.1,8.0
2016-08-10 02:00:00,1688.41,23.9,22.8,1019.5,5.7,8.0
2016-08-10 03:00:00,1772.84,23.9,22.2,1019.6,3.6,8.0
2016-08-10 04:00:00,1561.78,23.9,22.8,1019.0,1.5,8.0
2016-08-10 05:00:00,1646.2,23.9,22.8,1018.8,2.6,8.0
2016-08-10 06:00:00,3883.35,23.9,22.8,1018.1,2.6,8.0
2016-08-10 07:00:00,5360.72,23.9,22.8,1018.3,2.6,8.0
2016-08-10 08:00:00,5149.66,23.9,22.8,1018.0,1.5,8.0
2016-08-10 09:00:00,5360.72,23.9,22.8,1018.0,2.1,8.0
2016-08-10 10:00:00,5909.45,23.9,22.8,1017.7,1.5,8.0
2016-08-10 11:00:00,6036.08,23.9,22.2,1018.4,3.1,4.0
2016-08-10 12:00:00,5698.4,24.4,22.8,1019.1,1.5,4.0
2016-08-10 13:00:00,5825.03,26.7,23.3,1019.7,3.6,4.0
2016-08-10 14:00:00,5191.87,27.8,23.3,1020.0,2.1,4.0
2016-08-10 15:00:00,4938.61,29.4,24.4,1020.4,2.1,4.0
2016-08-10 16:00:00,4896.4,30.6,24.4,1020.4,3.1,4.0
2016-08-10 17:00:00,4854.19,31.1,23.9,1020.0,5.7,4.0
2016-08-10 18:00:00,4811.98,31.1,22.2,1019.3,2.6,6.0
2016-08-10 19:00:00,4896.4,26.1,22.8,1019.3,10.3,6.0
2016-08-10 20:00:00,4811.98,26.1,23.9,1019.5,5.7,6.0
2016-08-10 21:00:00,4600.93,26.1,23.9,1019.5,3.6,6.0
2016-08-10 22:00:00,3250.2,26.7,23.9,1018.3,3.1,6.0
2016-08-10 23:00:00,1139.68,27.8,23.9,1017.9,2.1,6.0
2016-08-11 00:00:00,1561.78,27.2,23.9,1019.0,1.5,6.0
2016-08-11 01:00:00,1646.2,26.7,24.4,1019.4,0.0,6.0
2016-08-11 02:00:00,1435.15,27.2,23.9,1020.5,4.6,6.0
2016-08-11 03:00:00,1941.68,25.6,23.3,1020.5,2.6,6.0
2016-08-11 04:00:00,2405.99,25.0,23.3,1020.2,2.6,6.0
2016-08-11 05:00:00,2194.94,25.0,23.3,1019.6,1.5,6.0
2016-08-11 06:00:00,4221.04,24.4,23.3,1018.8,1.5,8.0
2016-08-11 07:00:00,5487.35,24.4,22.8,1018.3,0.0,4.0
2016-08-11 08:00:00,5191.87,24.4,22.8,1017.9,2.1,4.0
2016-08-11 09:00:00,5613.98,24.4,23.3,1018.2,1.5,2.0
2016-08-11 10:00:00,5529.56,24.4,23.3,1017.7,2.1,2.0
2016-08-11 11:00:00,5656.19,24.4,23.3,1018.5,0.0,2.0
2016-08-11 12:00:00,4769.77,25.0,23.3,1019.2,0.0,6.0
2016-08-11 13:00:00,5487.35,26.1,23.9,1019.7,1.5,6.0
2016-08-11 14:00:00,5782.82,28.3,23.9,1019.8,0.0,4.0
2016-08-11 15:00:00,5656.19,29.4,23.9,1019.7,2.1,4.0
2016-08-11 16:00:00,5698.4,31.1,23.9,1019.7,2.6,4.0
2016-08-11 17:00:00,4980.82,32.2,23.3,1018.8,4.1,4.0
2016-08-11 18:00:00,4980.82,32.8,22.2,1017.9,3.6,4.0
2016-08-11 19:00:00,4854.19,32.2,22.2,1017.2,3.1,4.0
2016-08-11 20:00:00,4727.56,32.8,22.8,1016.1,4.6,4.0
2016-08-11 21:00:00,3714.51,31.7,23.3,1016.0,7.7,4.0
2016-08-11 22:00:00,3967.77,27.2,22.2,1016.3,3.1,4.0
2016-08-11 23:00:00,1561.78,27.8,22.8,1016.8,2.1,4.0
2016-08-12 00:00:00,1815.05,26.1,22.8,1017.4,3.6,6.0
2016-08-12 01:00:00,1730.62,26.7,22.8,1017.4,0.0,6.0
2016-08-12 02:00:00,1983.89,26.1,23.3,1018.1,0.0,6.0
2016-08-12 03:00:00,1899.47,26.7,22.8,1018.1,0.0,6.0
2016-08-12 04:00:00,2405.99,26.7,23.3,1018.5,1.5,6.0
2016-08-12 05:00:00,2954.72,26.7,23.3,1018.4,0.0,6.0
2016-08-12 06:00:00,4516.51,25.0,23.3,1017.9,0.0,6.0
2016-08-12 07:00:00,5149.66,25.6,23.9,1017.2,0.0,6.0
2016-08-12 08:00:00,4769.77,25.0,23.3,1016.0,1.5,2.0
2016-08-12 09:00:00,5656.19,24.4,23.3,1016.0,1.5,2.0
2016-08-12 10:00:00,5529.56,24.4,23.3,1016.1,0.0,4.0
2016-08-12 11:00:00,5571.77,25.0,23.9,1016.3,3.1,4.0
2016-08-12 12:00:00,5318.51,25.6,23.9,1016.9,3.1,2.0
2016-08-12 13:00:00,5487.35,27.8,24.4,1017.2,4.1,2.0
2016-08-12 14:00:00,5613.98,29.4,23.9,1017.6,4.1,4.0
2016-08-12 15:00:00,5951.66,29.4,23.3,1017.3,3.6,4.0
2016-08-12 16:00:00,5825.03,30.6,22.8,1017.3,2.6,4.0
2016-08-12 17:00:00,5825.03,32.2,22.2,1016.9,3.1,4.0
2016-08-12 18:00:00,4643.14,31.7,22.2,1016.7,2.1,6.0
2016-08-12 19:00:00,4938.61,33.9,22.2,1015.7,2.1,4.0
2016-08-12 20:00:00,5065.24,32.2,23.9,1015.2,7.2,4.0
2016-08-12 21:00:00,4769.77,27.8,22.8,1015.9,4.1,4.0
2016-08-12 22:00:00,3207.99,28.9,22.2,1015.6,0.0,4.0
2016-08-12 23:00:00,1266.31,28.3,23.9,1015.5,1.5,4.0
2016-08-13 00:00:00,1477.36,26.7,22.8,1016.1,2.1,6.0
2016-08-13 01:00:00,1477.36,26.7,23.3,1017.2,4.6,6.0
2016-08-13 02:00:00,1941.68,25.0,22.8,1017.1,2.1,4.0
2016-08-13 03:00:00,2870.3,24.4,22.8,1017.8,2.1,4.0
2016-08-13 04:00:00,2617.04,24.4,22.2,1017.0,0.0,4.0
2016-08-13 05:00:00,2574.83,24.4,22.2,1017.0,2.1,4.0
2016-08-13 06:00:00,4811.98,23.9,22.2,1017.0,1.5,4.0
2016-08-13 07:00:00,4896.4,23.9,22.8,1016.8,0.0,4.0
2016-08-13 08:00:00,5023.03,24.4,22.8,1016.4,0.0,2.0
2016-08-13 09:00:00,5571.77,23.9,22.8,1016.4,0.0,2.0
2016-08-13 10:00:00,5445.14,24.4,22.8,1016.4,1.5,2.0
2016-08-13 11:00:00,5276.29,23.9,22.8,1017.0,0.0,2.0
2016-08-13 12:00:00,4854.19,25.0,23.3,1017.4,2.6,2.0
2016-08-13 13:00:00,5487.35,27.8,23.9,1017.8,3.1,2.0
2016-08-13 14:00:00,5487.35,29.4,23.9,1017.7,3.6,2.0
2016-08-13 15:00:00,5529.56,30.6,23.3,1018.0,4.6,2.0
2016-08-13 16:00:00,5529.56,31.1,22.8,1017.8,4.1,4.0
2016-08-13 17:00:00,5613.98,32.2,23.3,1017.8,3.6,4.0
2016-08-13 18:00:00,4221.04,32.2,22.8,1017.5,4.1,4.0
2016-08-13 19:00:00,4136.61,32.8,22.2,1017.0,2.1,4.0
2016-08-13 20:00:00,4009.98,33.9,21.1,1016.5,2.1,4.0
2016-08-13 21:00:00,4009.98,34.4,20.0,1015.7,3.1,4.0
2016-08-13 22:00:00,2954.72,22.2,20.0,1017.3,4.1,4.0
2016-08-13 23:00:00,1097.47,24.4,20.0,1016.4,1.5,4.0
2016-08-14 00:00:00,1519.57,25.0,20.6,1016.8,3.1,4.0
2016-08-14 01:00:00,1730.62,24.4,20.6,1017.0,2.6,2.0
2016-08-14 02:00:00,2152.73,25.6,22.2,1017.8,2.6,2.0
2016-08-14 03:00:00,2996.94,25.6,23.3,1018.6,2.6,4.0
2016-08-14 04:00:00,2701.46,26.1,23.9,1018.8,2.6,4.0
2016-08-14 05:00:00,2659.25,26.1,23.9,1018.5,3.1,4.0
2016-08-14 06:00:00,4727.56,26.1,23.9,1017.8,1.5,6.0
2016-08-14 07:00:00,5698.4,26.1,24.4,1017.5,1.5,6.0
2016-08-14 08:00:00,5360.72,26.1,24.4,1017.9,2.6,6.0
2016-08-14 09:00:00,5656.19,25.6,23.9,1017.6,2.1,6.0
2016-08-14 10:00:00,5487.35,25.6,23.9,1017.5,1.5,6.0
2016-08-14 11:00:00,5571.77,26.1,24.4,1018.8,2.1,6.0
2016-08-14 12:00:00,5698.4,26.7,24.4,1018.8,2.1,8.0
2016-08-14 13:00:00,5656.19,27.2,25.0,1018.8,4.1,8.0
2016-08-14 14:00:00,4938.61,28.3,25.0,1019.3,4.1,8.0
2016-08-14 15:00:00,4600.93,29.4,25.0,1019.4,3.6,8.0
2016-08-14 16:00:00,4643.14,30.0,24.4,1019.1,4.1,8.0
2016-08-14 17:00:00,5149.66,31.1,23.9,1019.4,3.1,8.0
2016-08-14 18:00:00,5149.66,28.9,24.4,1018.7,3.6,6.0
2016-08-14 19:00:00,5023.03,26.7,23.3,1018.8,4.6,6.0
2016-08-14 20:00:00,4938.61,25.6,22.2,1018.4,6.2,6.0
2016-08-14 21:00:00,4811.98,26.1,22.8,1017.9,3.1,6.0
2016-08-14 22:00:00,3630.09,27.2,23.3,1017.5,0.0,6.0
2016-08-14 23:00:00,1097.47,27.2,24.4,1017.8,2.6,6.0
2016-08-15 00:00:00,1730.62,27.2,24.4,1018.1,3.1,6.0
2016-08-15 01:00:00,1941.68,26.7,25.0,1018.5,3.1,4.0
2016-08-15 02:00:00,2405.99,27.2,24.4,1019.3,2.6,2.0
2016-08-15 03:00:00,2405.99,26.7,24.4,1020.2,1.5,2.0
2016-08-15 04:00:00,2321.57,26.7,24.4,1020.4,1.5,4.0
2016-08-15 05:00:00,2532.62,26.1,25.0,1019.9,2.1,4.0
2016-08-15 06:00:00,4305.46,26.1,25.0,1019.9,2.6,4.0
2016-08-15 07:00:00,5571.77,26.1,25.0,1019.6,2.6,4.0
2016-08-15 08:00:00,5529.56,26.1,25.0,1019.0,2.1,4.0
2016-08-15 09:00:00,5698.4,26.1,25.0,1019.2,2.6,4.0
2016-08-15 10:00:00,5571.77,26.1,25.0,1019.3,3.6,2.0
2016-08-15 11:00:00,5867.24,26.1,25.0,1019.6,3.1,4.0
2016-08-15 12:00:00,5613.98,26.7,25.6,1020.0,2.1,4.0
2016-08-15 13:00:00,5782.82,28.3,25.6,1020.4,3.1,4.0
2016-08-15 14:00:00,5993.87,30.0,25.0,1020.9,4.6,4.0
2016-08-15 15:00:00,5951.66,31.1,23.3,1021.1,4.6,4.0
2016-08-15 16:00:00,5782.82,32.2,23.9,1020.9,2.6,4.0
2016-08-15 17:00:00,5909.45,33.3,23.3,1020.4,4.6,4.0
2016-08-15 18:00:00,5487.35,30.0,24.4,1019.8,4.6,6.0
2016-08-15 19:00:00,5234.08,31.1,25.0,1019.6,3.6,6.0
2016-08-15 20:00:00,5318.51,30.0,23.9,1019.0,2.1,6.0
2016-08-15 21:00:00,4685.35,31.1,24.4,1018.5,1.5,6.0
2016-08-15 22:00:00,3756.72,30.6,24.4,1018.4,2.1,6.0
2016-08-15 23:00:00,1266.31,30.6,23.3,1018.7,5.7,6.0
2016-08-16 00:00:00,2405.99,29.4,23.9,1019.2,3.1,6.0
2016-08-16 01:00:00,2785.88,28.3,24.4,1019.8,3.1,6.0
2016-08-16 02:00:00,2701.46,27.8,23.9,1020.2,3.1,6.0
2016-08-16 03:00:00,2743.67,27.2,24.4,1020.7,2.6,4.0
2016-08-16 04:00:00,2870.3,26.7,24.4,1021.0,2.6,2.0
2016-08-16 05:00:00,2701.46,26.7,24.4,1021.0,2.1,2.0
2016-08-16 06:00:00,4896.4,26.7,24.4,1020.5,2.1,2.0
2016-08-16 07:00:00,5951.66,26.1,24.4,1020.0,2.1,2.0
2016-08-16 08:00:00,5613.98,26.7,25.0,1019.8,3.1,2.0
2016-08-16 09:00:00,5951.66,26.7,25.0,1019.9,2.1,4.0
2016-08-16 10:00:00,5867.24,26.1,25.0,1020.1,2.6,4.0
2016-08-16 11:00:00,5529.56,26.1,25.0,1020.8,1.5,2.0
2016-08-16 12:00:00,5782.82,26.7,25.0,1021.2,2.1,2.0
2016-08-16 13:00:00,5825.03,28.9,25.6,1021.4,2.6,2.0
2016-08-16 14:00:00,5571.77,30.6,25.0,1021.6,3.6,4.0
2016-08-16 15:00:00,5445.14,30.6,23.9,1021.7,3.6,4.0
2016-08-16 16:00:00,4896.4,28.9,23.9,1021.6,4.6,4.0
2016-08-16 17:00:00,4727.56,30.0,24.0,1020.9,3.1,4.0
2016-08-16 18:00:00,4896.4,26.7,23.9,1020.9,3.6,8.0
2016-08-16 19:00:00,4811.98,25.0,21.7,1020.7,5.7,8.0
2016-08-16 20:00:00,4811.98,25.6,23.3,1020.2,6.2,8.0
2016-08-16 21:00:00,4600.93,23.9,22.2,1021.3,5.7,8.0
2016-08-16 22:00:00,3419.04,24.4,20.0,1019.5,3.1,8.0
2016-08-16 23:00:00,1308.52,25.6,22.8,1019.0,0.0,8.0
2016-08-17 00:00:00,1435.15,25.6,23.3,1019.7,2.6,6.0
2016-08-17 01:00:00,2743.67,25.6,23.9,1020.0,2.6,2.0
2016-08-17 02:00:00,2321.57,25.0,23.9,1020.4,2.6,2.0
2016-08-17 03:00:00,2659.25,25.6,23.9,1021.1,2.1,2.0
2016-08-17 04:00:00,2490.41,25.0,23.9,1021.4,1.5,2.0
2016-08-17 05:00:00,2701.46,25.0,23.9,1021.4,2.1,2.0
2016-08-17 06:00:00,4389.88,25.0,23.9,1021.7,2.1,2.0
2016-08-17 07:00:00,5149.66,25.0,23.9,1021.2,1.5,2.0
2016-08-17 08:00:00,5107.45,25.0,23.9,1020.9,2.6,2.0
2016-08-17 09:00:00,5107.45,25.0,23.9,1020.7,2.6,2.0
2016-08-17 10:00:00,4980.82,25.0,23.9,1020.6,1.5,2.0
2016-08-17 11:00:00,6331.55,25.6,24.4,1020.7,4.1,2.0
2016-08-17 12:00:00,5234.08,25.6,25.0,1021.3,1.5,2.0
2016-08-17 13:00:00,5825.03,27.8,25.0,1021.9,2.1,2.0
2016-08-17 14:00:00,5698.4,28.9,24.4,1022.0,2.6,4.0
2016-08-17 15:00:00,5867.24,30.6,23.9,1022.0,3.1,4.0
2016-08-17 16:00:00,6247.13,31.1,23.3,1021.7,4.1,4.0
2016-08-17 17:00:00,5951.66,31.7,23.9,1021.4,5.7,4.0
2016-08-17 18:00:00,5740.61,32.2,22.8,1020.9,3.6,6.0
2016-08-17 19:00:00,5571.77,31.7,22.8,1019.6,3.6,6.0
2016-08-17 20:00:00,5191.87,32.8,22.8,1018.9,3.6,6.0
2016-08-17 21:00:00,4769.77,32.2,21.7,1018.2,4.1,6.0
2016-08-17 22:00:00,3461.25,32.2,22.2,1018.0,4.1,6.0
2016-08-17 23:00:00,1392.94,31.1,21.7,1018.2,5.7,4.0
2016-08-18 00:00:00,1561.78,29.4,22.2,1018.8,3.6,4.0
2016-08-18 01:00:00,2490.41,28.3,22.8,1019.3,3.6,4.0
2016-08-18 02:00:00,2828.09,27.8,23.9,1020.0,3.1,2.0
2016-08-18 03:00:00,2743.67,27.2,23.9,1020.8,2.1,2.0
2016-08-18 04:00:00,2996.94,26.7,23.9,1020.7,2.1,4.0
2016-08-18 05:00:00,2828.09,26.1,23.3,1020.7,2.1,4.0
2016-08-18 06:00:00,5149.66,26.1,23.9,1020.4,0.0,2.0
2016-08-18 07:00:00,5318.51,26.1,23.9,1019.9,0.0,2.0
2016-08-18 08:00:00,5234.08,25.6,23.9,1019.4,2.1,2.0
2016-08-18 09:00:00,5951.66,25.6,24.4,1019.4,0.0,0.0
2016-08-18 10:00:00,5909.45,25.0,23.9,1019.6,0.0,2.0
2016-08-18 11:00:00,6078.29,25.6,23.9,1019.7,0.0,2.0
2016-08-18 12:00:00,5867.24,26.1,24.4,1019.9,2.1,2.0
2016-08-18 13:00:00,5613.98,28.3,24.4,1020.0,2.6,2.0
2016-08-18 14:00:00,5276.29,29.4,24.4,1020.1,3.1,4.0
2016-08-18 15:00:00,5571.77,30.0,23.9,1020.2,0.0,4.0
2016-08-18 16:00:00,5993.87,31.7,23.3,1019.8,2.1,4.0
2016-08-18 17:00:00,5065.24,32.8,23.9,1019.5,2.6,4.0
2016-08-18 18:00:00,4938.61,31.1,23.9,1019.0,5.1,6.0
2016-08-18 19:00:00,5191.87,24.4,22.2,1019.0,3.6,6.0
2016-08-18 20:00:00,5023.03,30.0,23.3,1018.1,0.0,6.0
2016-08-18 21:00:00,4769.77,26.1,22.2,1018.3,4.1,6.0
2016-08-18 22:00:00,3630.09,27.8,22.8,1016.6,1.5,6.0
2016-08-18 23:00:00,1181.89,27.2,23.9,1016.7,1.5,4.0
2016-08-19 00:00:00,1392.94,27.8,23.3,1017.3,0.0,6.0
2016-08-19 01:00:00,2532.62,27.8,23.3,1018.0,2.6,2.0
2016-08-19 02:00:00,2701.46,26.7,23.3,1018.7,2.1,2.0
2016-08-19 03:00:00,2532.62,26.1,23.9,1018.8,2.1,0.0
2016-08-19 04:00:00,2828.09,25.0,23.3,1018.3,2.6,0.0
2016-08-19 05:00:00,2574.83,25.6,23.3,1018.4,0.0,0.0
2016-08-19 06:00:00,4221.04,25.6,23.9,1019.0,2.1,2.0
2016-08-19 07:00:00,5149.66,23.9,22.8,1018.4,1.5,2.0
2016-08-19 08:00:00,5107.45,25.0,23.9,1017.6,0.0,2.0
2016-08-19 09:00:00,5276.29,25.0,23.9,1017.3,1.5,2.0
2016-08-19 10:00:00,5613.98,24.4,23.3,1017.5,0.0,2.0
2016-08-19 11:00:00,5613.98,24.4,23.3,1017.9,0.0,2.0
2016-08-19 12:00:00,5529.56,25.6,24.4,1018.1,0.0,2.0
2016-08-19 13:00:00,5571.77,26.7,24.4,1018.3,0.0,2.0
2016-08-19 14:00:00,5487.35,28.3,24.4,1018.3,1.5,4.0
